26
basin_tmin 1
basin_tmax 1
basin_ppt 1
basin_rain 1
basin_snow 1
basin_potsw 1
basin_potet 1
basin_net_ppt 1
basin_intcp_stor 1
basin_pweqv 1
basin_snowmelt 1
basin_snowcov 1
basin_sroff 1
basin_hortonian 1
basin_infil 1
basin_soil_moist 1
basin_recharge 1
basin_actet 1
basin_gwstor 1
basin_gwflow 1
basin_gwsink 1
basin_cfs 1
basin_ssflow 1
basin_imperv_stor 1
basin_lake_stor 1
basin_ssstor 1
74 1980 12 13 0 0 0 10.373518 43.213013 0.000000 0.000000 0.000000 181.500556 0.038477 0.000000 0.016466 3.253755 0.001538 0.999801 0.000000 0.000000 0.001538 1.100869 0.000000 0.032722 2.712528 0.003953 0.000000 1.145442 0.000066 0.000000 0.000000 0.000183 
75 1980 12 14 0 0 0 8.373518 43.213013 0.000000 0.000000 0.000000 181.000537 0.035181 0.000000 0.008841 3.214763 0.018734 0.999270 0.000000 0.000000 0.018734 1.118369 0.000000 0.027883 2.708574 0.003954 0.000000 1.237217 0.000388 0.000000 0.000000 0.001030 
76 1980 12 15 0 0 0 19.373518 47.213013 0.000000 0.000000 0.000000 197.069252 0.064420 0.000000 0.001842 3.082095 0.090648 0.997837 0.000000 0.000000 0.090648 1.203330 0.000000 0.049025 2.704619 0.003955 0.000000 1.629760 0.001764 0.000000 0.000000 0.004946 
77 1980 12 16 0 0 0 18.373518 48.213013 0.000000 0.000000 0.000000 199.997362 0.065375 0.000000 0.000435 2.892686 0.142607 0.984509 0.000000 0.000000 0.142607 1.337134 0.000000 0.048574 2.700664 0.003955 0.000000 2.119275 0.003482 0.000000 0.000000 0.009903 
78 1980 12 17 0 0 0 19.373518 50.213013 0.000000 0.000000 0.000000 205.741958 0.072731 0.000000 0.000070 2.648628 0.192594 0.961039 0.000000 0.000000 0.192594 1.518183 0.000000 0.052977 2.696708 0.003956 0.000000 2.533792 0.004936 0.000000 0.000000 0.015365 
79 1980 12 18 0 0 0 29.373518 40.213013 0.000000 0.000000 0.000000 161.898700 0.057330 0.000000 0.000049 2.469501 0.140328 0.924338 0.000000 0.000000 0.140328 1.650746 0.000000 0.040811 2.692751 0.003957 0.000000 2.432813 0.004581 0.000000 0.000000 0.016558 
80 1980 12 19 0 0 0 23.373518 46.213013 0.000000 0.000000 0.000000 192.390588 0.068033 0.000000 0.000015 2.262642 0.162629 0.892281 0.000000 0.000000 0.162629 1.802930 0.000000 0.047816 2.688794 0.003957 0.000000 2.589482 0.005130 0.000000 0.000000 0.018321 
81 1980 12 20 0 0 0 22.373518 45.213013 0.000000 0.000000 0.000000 188.435620 0.063292 0.000000 0.000000 2.090196 0.133753 0.848325 0.000000 0.000000 0.133753 1.926889 0.000000 0.043873 2.684836 0.003958 0.000000 2.485356 0.004764 0.000000 0.000000 0.018186 
82 1980 12 21 0 0 0 22.373518 39.213013 0.282054 0.032535 0.249519 78.189348 0.022129 0.183069 0.098985 2.223676 0.032992 1.000000 0.000000 0.000000 0.032992 1.961697 0.000000 0.016597 2.680878 0.003958 0.000000 1.934917 0.002832 0.000000 0.000000 0.013539 
83 1980 12 22 0 0 0 33.373518 42.213013 0.051283 0.034139 0.017143 87.047513 0.035462 0.084998 0.065270 1.991122 0.291838 0.977485 0.000000 0.000000 0.291838 2.236772 0.000042 0.026466 2.676960 0.003959 0.000000 3.190894 0.007239 0.000000 0.000000 0.022268 
